epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,16676.1,2.27496,1.32418,0.95515,0.68948,0.28977,0.30546,0.12759,2.0435,1.25237,0.94513,0.0098218,0.0098218,0.0098218
182,16768,2.25915,1.31445,0.95621,0.69015,0.29033,0.30612,0.12774,2.04274,1.2518,0.94505,0.00982081,0.00982081,0.00982081
183,16860.2,2.26317,1.3249,0.95828,0.69286,0.29101,0.3065,0.12781,2.04273,1.25169,0.94504,0.00981982,0.00981982,0.00981982
184,16952.3,2.26273,1.31366,0.95502,0.69772,0.29265,0.30698,0.12808,2.04218,1.25103,0.94507,0.00981883,0.00981883,0.00981883
185,17044.6,2.25808,1.31938,0.95503,0.56069,0.29464,0.30662,0.1279,2.0421,1.25077,0.94505,0.00981784,0.00981784,0.00981784
186,17136.2,2.26737,1.32686,0.9553,0.56201,0.29457,0.30626,0.12802,2.0419,1.25059,0.94493,0.00981685,0.00981685,0.00981685
187,17228,2.2557,1.31952,0.95399,0.56126,0.29541,0.30763,0.12837,2.04149,1.25043,0.94483,0.00981586,0.00981586,0.00981586
188,17320.3,2.26535,1.31303,0.95568,0.56869,0.29607,0.3073,0.12856,2.04108,1.24995,0.94483,0.00981487,0.00981487,0.00981487
189,17413.3,2.27313,1.31754,0.95303,0.56208,0.29607,0.30798,0.12863,2.04055,1.24919,0.94485,0.00981388,0.00981388,0.00981388
190,17504.7,2.25533,1.32907,0.95288,0.56215,0.29642,0.30903,0.12889,2.04072,1.24875,0.9449,0.00981289,0.00981289,0.00981289
191,17597,2.27071,1.31471,0.95404,0.56335,0.29603,0.30921,0.12911,2.03943,1.24853,0.94475,0.0098119,0.0098119,0.0098119
192,17689.2,2.25474,1.3086,0.95432,0.6969,0.29666,0.31016,0.12941,2.03928,1.24782,0.94473,0.00981091,0.00981091,0.00981091
193,17781.3,2.2688,1.31484,0.9566,0.6977,0.29728,0.31145,0.12958,2.03785,1.24694,0.94455,0.00980992,0.00980992,0.00980992
194,17873.2,2.26805,1.3085,0.95535,0.69365,0.29664,0.31092,0.12983,2.03812,1.24665,0.9445,0.00980893,0.00980893,0.00980893
195,17965.6,2.25717,1.31507,0.95524,0.69798,0.29676,0.31285,0.13038,2.03788,1.24592,0.94449,0.00980794,0.00980794,0.00980794
196,18058,2.25536,1.3081,0.95609,0.68859,0.29596,0.31189,0.13041,2.03766,1.24543,0.94446,0.00980695,0.00980695,0.00980695
197,18150.5,2.26619,1.30865,0.95398,0.68611,0.29703,0.31191,0.1305,2.03682,1.24452,0.94435,0.00980596,0.00980596,0.00980596
198,18241.9,2.25306,1.32011,0.95599,0.68926,0.29598,0.31157,0.13056,2.03688,1.24447,0.94429,0.00980497,0.00980497,0.00980497
199,18334.1,2.2522,1.30278,0.9567,0.6979,0.29479,0.31277,0.13051,2.03624,1.2442,0.94427,0.00980398,0.00980398,0.00980398
200,18426.1,2.23765,1.30306,0.95268,0.69937,0.29465,0.31112,0.13105,2.03606,1.24339,0.94424,0.00980299,0.00980299,0.00980299
201,18518.8,2.2574,1.31315,0.95609,0.57293,0.29429,0.31083,0.13099,2.03531,1.24258,0.94401,0.009802,0.009802,0.009802
202,18610.7,2.25583,1.32073,0.95533,0.57364,0.29539,0.31255,0.13166,2.03471,1.24226,0.94408,0.00980101,0.00980101,0.00980101
203,18702.9,2.26083,1.3133,0.95268,0.57077,0.29618,0.31277,0.13175,2.03433,1.24135,0.94401,0.00980002,0.00980002,0.00980002
204,18793.8,2.23213,1.29141,0.95195,0.57324,0.29581,0.31333,0.13217,2.03405,1.24095,0.94397,0.00979903,0.00979903,0.00979903
205,18886.6,2.26516,1.30325,0.95636,0.57472,0.29515,0.31232,0.13188,2.03295,1.24014,0.94385,0.00979804,0.00979804,0.00979804
206,18979.1,2.26537,1.31248,0.95301,0.57393,0.29425,0.31122,0.13228,2.03234,1.23951,0.94372,0.00979705,0.00979705,0.00979705
207,19071.1,2.25505,1.30622,0.9559,0.57925,0.29442,0.31247,0.13256,2.03199,1.23881,0.94358,0.00979606,0.00979606,0.00979606
208,19163.8,2.25002,1.30204,0.95548,0.57918,0.2945,0.31354,0.1334,2.03117,1.23795,0.94354,0.00979507,0.00979507,0.00979507
209,19255.7,2.24449,1.29931,0.95557,0.57745,0.29462,0.31365,0.13345,2.03092,1.23748,0.94341,0.00979408,0.00979408,0.00979408
210,19348.3,2.26729,1.30482,0.95362,0.57555,0.29473,0.31255,0.13367,2.03013,1.23662,0.94327,0.00979309,0.00979309,0.00979309
211,19440,2.24129,1.2925,0.95289,0.58187,0.29503,0.31307,0.13365,2.03011,1.23635,0.94332,0.0097921,0.0097921,0.0097921
212,19532.4,2.25555,1.30182,0.95647,0.58443,0.29522,0.31413,0.13378,2.02966,1.23613,0.94321,0.00979111,0.00979111,0.00979111
213,19624.9,2.25117,1.3063,0.956,0.58422,0.29483,0.3146,0.13424,2.02866,1.23525,0.94306,0.00979012,0.00979012,0.00979012
214,19716.3,2.25892,1.31847,0.95562,0.58433,0.29339,0.31356,0.1344,2.02812,1.23481,0.94306,0.00978913,0.00978913,0.00978913
215,19808.9,2.25514,1.30276,0.95361,0.58128,0.29468,0.31443,0.13465,2.02834,1.23455,0.94296,0.00978814,0.00978814,0.00978814
216,19900.8,2.24483,1.29804,0.95415,0.5872,0.29433,0.31559,0.13482,2.02757,1.23366,0.9429,0.00978715,0.00978715,0.00978715
217,19992.6,2.23849,1.29073,0.95252,0.59576,0.29286,0.3168,0.13543,2.02659,1.23294,0.94274,0.00978616,0.00978616,0.00978616
218,20084.5,2.24973,1.3045,0.95124,0.59407,0.29338,0.31873,0.13579,2.02643,1.23287,0.94259,0.00978517,0.00978517,0.00978517
219,20175.9,2.24783,1.31164,0.95261,0.59984,0.29213,0.31894,0.13569,2.02565,1.2325,0.94256,0.00978418,0.00978418,0.00978418
220,20267.6,2.25707,1.30351,0.95368,0.60626,0.29121,0.31854,0.1358,2.02512,1.23221,0.94253,0.00978319,0.00978319,0.00978319
221,20359.5,2.25852,1.30684,0.94936,0.57944,0.29432,0.31749,0.13574,2.02438,1.23125,0.94248,0.0097822,0.0097822,0.0097822
222,20451.1,2.25243,1.29104,0.95383,0.58213,0.29573,0.31973,0.13604,2.02394,1.23076,0.94238,0.00978121,0.00978121,0.00978121
223,20542.7,2.23352,1.29646,0.95462,0.58791,0.29522,0.32056,0.1365,2.02317,1.23027,0.94236,0.00978022,0.00978022,0.00978022
224,20634.7,2.25328,1.29699,0.95301,0.58715,0.29508,0.321,0.13649,2.02264,1.22941,0.94227,0.00977923,0.00977923,0.00977923
225,20727.9,2.24601,1.29379,0.95311,0.59927,0.29313,0.31996,0.13652,2.02168,1.2286,0.94219,0.00977824,0.00977824,0.00977824
226,20819.7,2.24844,1.30193,0.95438,0.60197,0.29243,0.31981,0.13692,2.02125,1.22789,0.9421,0.00977725,0.00977725,0.00977725
227,20911.9,2.23826,1.28452,0.95251,0.60159,0.29204,0.31915,0.13726,2.0206,1.22696,0.94197,0.00977626,0.00977626,0.00977626
228,21003.8,2.24336,1.30084,0.95247,0.59668,0.29243,0.32026,0.13764,2.01943,1.22652,0.94184,0.00977527,0.00977527,0.00977527
229,21095.9,2.24379,1.30484,0.95073,0.59529,0.2923,0.32033,0.1375,2.01984,1.22623,0.94181,0.00977428,0.00977428,0.00977428
230,21188.1,2.25271,1.29757,0.95421,0.59506,0.29266,0.32014,0.1378,2.01892,1.2255,0.94177,0.00977329,0.00977329,0.00977329
231,21280.4,2.24561,1.29936,0.94938,0.59054,0.29568,0.3204,0.13789,2.01912,1.22517,0.94172,0.0097723,0.0097723,0.0097723
232,21371.9,2.24301,1.30445,0.95363,0.59186,0.29539,0.3213,0.13793,2.0186,1.22469,0.94147,0.00977131,0.00977131,0.00977131
233,21465.8,2.25685,1.28685,0.95171,0.59103,0.29554,0.32181,0.13825,2.01798,1.22412,0.94132,0.00977032,0.00977032,0.00977032
234,21557.8,2.2578,1.30292,0.95343,0.59309,0.29616,0.32288,0.13845,2.01703,1.22377,0.94123,0.00976933,0.00976933,0.00976933
235,21649.3,2.24648,1.30792,0.95563,0.58113,0.29683,0.32031,0.13827,2.01565,1.22319,0.94103,0.00976834,0.00976834,0.00976834
236,21741.5,2.24734,1.29465,0.95433,0.58355,0.2978,0.32198,0.13855,2.01506,1.22263,0.94097,0.00976735,0.00976735,0.00976735
237,21833.7,2.24277,1.28219,0.94943,0.58429,0.29769,0.32256,0.13851,2.01446,1.2218,0.94089,0.00976636,0.00976636,0.00976636
238,21925.3,2.23754,1.29614,0.95016,0.58291,0.29725,0.32167,0.13854,2.01383,1.22139,0.94079,0.00976537,0.00976537,0.00976537
239,22016.3,2.23636,1.30144,0.95263,0.58861,0.29861,0.32497,0.13887,2.01364,1.22067,0.94074,0.00976438,0.00976438,0.00976438
240,22108.2,2.24559,1.29306,0.95378,0.59142,0.29779,0.32552,0.139,2.01393,1.22026,0.94068,0.00976339,0.00976339,0.00976339
241,22200.1,2.23753,1.29254,0.95425,0.62905,0.29896,0.32585,0.13912,2.01342,1.21992,0.94062,0.0097624,0.0097624,0.0097624
242,22291.2,2.23233,1.28559,0.95178,0.63443,0.30032,0.32562,0.13919,2.01336,1.2203,0.94067,0.00976141,0.00976141,0.00976141
243,22382.9,2.23597,1.28721,0.95172,0.63339,0.30022,0.32568,0.13935,2.01305,1.21949,0.94057,0.00976042,0.00976042,0.00976042
244,22474.7,2.24097,1.29588,0.95416,0.62746,0.30163,0.32579,0.1399,2.0126,1.21911,0.94046,0.00975943,0.00975943,0.00975943
245,22566.8,2.23521,1.28634,0.94971,0.6171,0.30074,0.32335,0.13962,2.01355,1.21928,0.94047,0.00975844,0.00975844,0.00975844
246,22659.6,2.22917,1.27722,0.95182,0.61706,0.30047,0.32424,0.13976,2.01331,1.21865,0.94027,0.00975745,0.00975745,0.00975745
247,22751.8,2.2342,1.28511,0.95105,0.61978,0.29968,0.3259,0.13994,2.01304,1.21864,0.9402,0.00975646,0.00975646,0.00975646
248,22843.6,2.23861,1.30237,0.95094,0.62023,0.30149,0.32759,0.14034,2.01313,1.21818,0.94015,0.00975547,0.00975547,0.00975547
249,22935,2.23718,1.29326,0.95264,0.61641,0.30204,0.32811,0.14053,2.01302,1.21812,0.94017,0.00975448,0.00975448,0.00975448
250,23026.7,2.23153,1.28745,0.95187,0.61365,0.30162,0.3294,0.14093,2.01285,1.21712,0.94007,0.00975349,0.00975349,0.00975349
251,23118.7,2.24533,1.2987,0.95022,0.61045,0.30165,0.32952,0.14099,2.01206,1.21723,0.94007,0.0097525,0.0097525,0.0097525
252,23210.3,2.22692,1.27879,0.95196,0.61014,0.30127,0.32968,0.14099,2.01194,1.21663,0.94002,0.00975151,0.00975151,0.00975151
253,23302.9,2.23699,1.27866,0.94854,0.60736,0.30107,0.32947,0.14117,2.01158,1.21624,0.94007,0.00975052,0.00975052,0.00975052
254,23395,2.23084,1.27409,0.95078,0.61157,0.30082,0.32989,0.14119,2.01135,1.21573,0.94005,0.00974953,0.00974953,0.00974953
255,23486.6,2.23003,1.29617,0.95584,0.61051,0.30111,0.33191,0.14202,2.01143,1.21471,0.94005,0.00974854,0.00974854,0.00974854
256,23579.2,2.2487,1.28746,0.94927,0.6069,0.30114,0.33193,0.1422,2.01119,1.21464,0.94001,0.00974755,0.00974755,0.00974755
257,23671.1,2.22765,1.27577,0.95046,0.60069,0.30368,0.33297,0.1427,2.0118,1.2141,0.93998,0.00974656,0.00974656,0.00974656
258,23762.6,2.23898,1.28824,0.94915,0.60839,0.3052,0.33307,0.14276,2.01114,1.21361,0.93986,0.00974557,0.00974557,0.00974557
259,23854.5,2.22959,1.27299,0.94962,0.61134,0.30542,0.33397,0.14372,2.01088,1.21296,0.93981,0.00974458,0.00974458,0.00974458
260,23946.5,2.24336,1.29952,0.95319,0.6108,0.30461,0.33424,0.14396,2.00995,1.21241,0.93979,0.00974359,0.00974359,0.00974359
261,24039.3,2.24575,1.27889,0.94851,0.60712,0.30491,0.33442,0.14393,2.00891,1.21168,0.93965,0.0097426,0.0097426,0.0097426
262,24130.9,2.24165,1.29644,0.95367,0.57473,0.31445,0.33537,0.1441,2.00833,1.21085,0.93953,0.00974161,0.00974161,0.00974161
263,24223.5,2.22561,1.26577,0.95087,0.57425,0.31302,0.33526,0.14425,2.00698,1.21028,0.93941,0.00974062,0.00974062,0.00974062
264,24315.5,2.22623,1.27232,0.95021,0.57559,0.3126,0.33511,0.14442,2.00646,1.20945,0.93927,0.00973963,0.00973963,0.00973963
265,24407.7,2.2203,1.27404,0.94875,0.57756,0.31175,0.33534,0.14428,2.00606,1.209,0.93919,0.00973864,0.00973864,0.00973864
266,24501.2,2.23652,1.27413,0.94688,0.58469,0.30983,0.33563,0.14427,2.00547,1.20839,0.93905,0.00973765,0.00973765,0.00973765
267,24593.9,2.22463,1.25955,0.94998,0.58848,0.31051,0.33656,0.1445,2.00477,1.20817,0.93891,0.00973666,0.00973666,0.00973666
268,24686.6,2.23729,1.28189,0.94935,0.56629,0.31464,0.33706,0.14509,2.00507,1.20802,0.93885,0.00973567,0.00973567,0.00973567
269,24778.7,2.22878,1.28748,0.9516,0.56826,0.31453,0.33717,0.14477,2.00512,1.20731,0.93875,0.00973468,0.00973468,0.00973468
270,24870.4,2.22173,1.26226,0.94642,0.55979,0.32236,0.33842,0.14524,2.00496,1.20733,0.93872,0.00973369,0.00973369,0.00973369
271,24962.4,2.22584,1.26572,0.95196,0.56485,0.31457,0.33815,0.14523,2.00457,1.20647,0.93866,0.0097327,0.0097327,0.0097327
272,25054,2.21629,1.27052,0.95168,0.39974,0.33571,0.33835,0.14531,2.00397,1.20614,0.9385,0.00973171,0.00973171,0.00973171
273,25145.6,2.23179,1.28103,0.94774,0.55667,0.32217,0.3384,0.14552,2.00292,1.20547,0.93841,0.00973072,0.00973072,0.00973072
274,25237.6,2.22892,1.28721,0.95187,0.40318,0.33451,0.3388,0.14571,2.00305,1.20524,0.93845,0.00972973,0.00972973,0.00972973
275,25329.6,2.2306,1.28408,0.94756,0.4047,0.33365,0.33967,0.14601,2.00343,1.20473,0.93836,0.00972874,0.00972874,0.00972874
276,25421.2,2.22781,1.28606,0.95003,0.40277,0.33574,0.33996,0.14611,2.00295,1.20447,0.93831,0.00972775,0.00972775,0.00972775
277,25513.9,2.23561,1.27954,0.95087,0.39875,0.33702,0.34073,0.14617,2.00271,1.20398,0.93832,0.00972676,0.00972676,0.00972676
278,25606.2,2.23388,1.28552,0.95025,0.39918,0.3372,0.3409,0.14609,2.00186,1.2037,0.93822,0.00972577,0.00972577,0.00972577
279,25698.2,2.23449,1.27801,0.94816,0.41404,0.33805,0.34067,0.14653,2.00201,1.20341,0.93814,0.00972478,0.00972478,0.00972478
280,25789.6,2.22503,1.27878,0.94956,0.40403,0.338,0.3407,0.14656,2.00115,1.20315,0.93802,0.00972379,0.00972379,0.00972379
281,25881.7,2.22398,1.28027,0.94983,0.40654,0.33777,0.3409,0.14673,2.00069,1.20245,0.93811,0.0097228,0.0097228,0.0097228
282,25973.6,2.22075,1.2676,0.95219,0.40702,0.33851,0.34135,0.1469,1.99988,1.20144,0.93796,0.00972181,0.00972181,0.00972181
283,26066,2.228,1.26579,0.9501,0.41425,0.34932,0.34226,0.14712,1.99928,1.20101,0.93794,0.00972082,0.00972082,0.00972082
284,26158,2.22995,1.27409,0.95014,0.41908,0.34846,0.34152,0.14729,1.99819,1.19995,0.93787,0.00971983,0.00971983,0.00971983
285,26250.4,2.22518,1.26944,0.94938,0.41828,0.34896,0.34255,0.14732,1.99723,1.19932,0.93786,0.00971884,0.00971884,0.00971884
286,26341.7,2.23805,1.28375,0.95119,0.40045,0.35235,0.34286,0.1476,1.99732,1.19834,0.93775,0.00971785,0.00971785,0.00971785
287,26434.4,2.23324,1.28455,0.94991,0.39946,0.35231,0.34308,0.14803,1.99743,1.1981,0.93768,0.00971686,0.00971686,0.00971686
288,26526.4,2.22708,1.26756,0.9482,0.40119,0.35383,0.34436,0.148,1.99728,1.19817,0.93766,0.00971587,0.00971587,0.00971587
289,26618.8,2.217,1.26617,0.94823,0.41108,0.35014,0.34304,0.1476,1.99715,1.19779,0.9376,0.00971488,0.00971488,0.00971488
290,26710.4,2.22705,1.27225,0.95102,0.40174,0.35273,0.34263,0.14754,1.99721,1.19757,0.93747,0.00971389,0.00971389,0.00971389
291,26802,2.22574,1.28356,0.94925,0.40031,0.35475,0.34457,0.14798,1.99632,1.19662,0.9375,0.0097129,0.0097129,0.0097129
292,26894.4,2.22673,1.27261,0.94837,0.39766,0.35315,0.34331,0.14755,1.99677,1.19623,0.93743,0.00971191,0.00971191,0.00971191
293,26986.3,2.2192,1.27218,0.94895,0.39451,0.35534,0.34519,0.14798,1.99636,1.19535,0.9374,0.00971092,0.00971092,0.00971092
294,27078.6,2.2274,1.27953,0.94924,0.39528,0.35547,0.34587,0.14833,1.99643,1.19524,0.93722,0.00970993,0.00970993,0.00970993
295,27170.4,2.20651,1.2732,0.94608,0.39599,0.35485,0.34618,0.14846,1.99586,1.19441,0.93723,0.00970894,0.00970894,0.00970894
296,27262.7,2.2296,1.26407,0.94883,0.39494,0.35543,0.34646,0.14852,1.99606,1.1943,0.93713,0.00970795,0.00970795,0.00970795
297,27355.2,2.22093,1.26432,0.95009,0.39692,0.35741,0.34686,0.14872,1.99603,1.19364,0.93699,0.00970696,0.00970696,0.00970696
298,27447.6,2.23022,1.27421,0.95006,0.39795,0.35824,0.34712,0.14907,1.99459,1.19317,0.93702,0.00970597,0.00970597,0.00970597
299,27540.2,2.21644,1.26384,0.95065,0.39727,0.35801,0.34699,0.14913,1.99413,1.19245,0.937,0.00970498,0.00970498,0.00970498
300,27631.3,2.22161,1.27866,0.94968,0.39585,0.35824,0.34715,0.14916,1.99355,1.19226,0.93699,0.00970399,0.00970399,0.00970399
301,27723.2,2.21626,1.26897,0.94857,0.39668,0.36001,0.34922,0.14947,1.99308,1.19201,0.93694,0.009703,0.009703,0.009703
302,27815.8,2.20593,1.25297,0.94662,0.39486,0.36008,0.34949,0.14977,1.99264,1.19165,0.93685,0.00970201,0.00970201,0.00970201
303,27908.2,2.21383,1.2619,0.94577,0.39292,0.36024,0.35007,0.14984,1.9929,1.19098,0.93676,0.00970102,0.00970102,0.00970102
304,28000.7,2.22437,1.27209,0.94853,0.39373,0.36119,0.35025,0.15009,1.99188,1.19006,0.93674,0.00970003,0.00970003,0.00970003
305,28093,2.21221,1.26056,0.94958,0.3929,0.36132,0.35044,0.15029,1.99159,1.18943,0.93673,0.00969904,0.00969904,0.00969904
306,28185.3,2.23234,1.27551,0.94955,0.39322,0.3601,0.35045,0.15027,1.99116,1.18914,0.93662,0.00969805,0.00969805,0.00969805
307,28276.9,2.21899,1.25703,0.94852,0.39604,0.36199,0.35289,0.15053,1.99094,1.18927,0.93662,0.00969706,0.00969706,0.00969706
308,28369.2,2.23166,1.27556,0.95047,0.39686,0.3625,0.3527,0.15069,1.9905,1.18853,0.9365,0.00969607,0.00969607,0.00969607
309,28461.5,2.22384,1.27224,0.94848,0.40113,0.36146,0.35306,0.15089,1.98972,1.18769,0.93644,0.00969508,0.00969508,0.00969508
310,28552.9,2.2096,1.26803,0.95071,0.40255,0.3623,0.35336,0.15082,1.9892,1.18718,0.93642,0.00969409,0.00969409,0.00969409
311,28644.5,2.21216,1.26912,0.9497,0.40726,0.36222,0.35316,0.15076,1.98978,1.18728,0.93628,0.0096931,0.0096931,0.0096931
312,28736.1,2.21431,1.25107,0.94823,0.40366,0.36278,0.35415,0.15124,1.98971,1.18718,0.9362,0.00969211,0.00969211,0.00969211
313,28827.9,2.22375,1.26497,0.94779,0.40113,0.3645,0.35388,0.15115,1.98927,1.18707,0.93625,0.00969112,0.00969112,0.00969112
314,28919.8,2.2172,1.27034,0.94882,0.3995,0.36477,0.35334,0.1512,1.98872,1.18652,0.93611,0.00969013,0.00969013,0.00969013
315,29011.8,2.22041,1.26419,0.94646,0.40345,0.36291,0.35353,0.15131,1.98777,1.18638,0.93604,0.00968914,0.00968914,0.00968914
316,29103.3,2.2189,1.26899,0.95068,0.40494,0.36412,0.35448,0.15146,1.98758,1.18603,0.93614,0.00968815,0.00968815,0.00968815
317,29195.4,2.21804,1.26793,0.95074,0.40054,0.36567,0.35573,0.15147,1.9875,1.18594,0.93595,0.00968716,0.00968716,0.00968716
318,29288.1,2.22752,1.26903,0.94502,0.40265,0.36758,0.35645,0.15187,1.98649,1.18513,0.93597,0.00968617,0.00968617,0.00968617
319,29380.1,2.22091,1.26251,0.9467,0.3992,0.36572,0.35641,0.15212,1.98616,1.18494,0.93599,0.00968518,0.00968518,0.00968518
320,29472.2,2.21927,1.25288,0.94822,0.40343,0.36401,0.35481,0.1521,1.98668,1.18505,0.93589,0.00968419,0.00968419,0.00968419
321,29564,2.22416,1.2676,0.94891,0.40181,0.36448,0.35523,0.152,1.98631,1.18474,0.93587,0.0096832,0.0096832,0.0096832
322,29656.3,2.22196,1.25681,0.94814,0.40327,0.36489,0.35566,0.15204,1.98639,1.18423,0.93582,0.00968221,0.00968221,0.00968221
323,29748,2.21594,1.26832,0.94631,0.40266,0.36894,0.35461,0.15165,1.9864,1.18401,0.93579,0.00968122,0.00968122,0.00968122
324,29839.9,2.21215,1.26382,0.94688,0.40109,0.36699,0.35553,0.15201,1.98635,1.18418,0.93568,0.00968023,0.00968023,0.00968023
325,29932.7,2.20451,1.24893,0.94729,0.40068,0.36812,0.35605,0.15229,1.98577,1.18314,0.93559,0.00967924,0.00967924,0.00967924
326,30024.1,2.21399,1.25732,0.94801,0.40125,0.36834,0.35685,0.15262,1.98643,1.18346,0.93562,0.00967825,0.00967825,0.00967825
327,30116.6,2.2129,1.26425,0.94646,0.40696,0.37148,0.35621,0.15269,1.98634,1.18311,0.93563,0.00967726,0.00967726,0.00967726
328,30209.3,2.20926,1.25333,0.95012,0.40529,0.37014,0.35695,0.15286,1.98534,1.18314,0.93552,0.00967627,0.00967627,0.00967627
329,30301.6,2.22318,1.26858,0.95029,0.40492,0.37088,0.35703,0.15299,1.98506,1.18263,0.93548,0.00967528,0.00967528,0.00967528
330,30393.7,2.21757,1.26161,0.9482,0.40174,0.36897,0.35704,0.15341,1.98505,1.18196,0.93544,0.00967429,0.00967429,0.00967429
331,30486.7,2.22114,1.26903,0.94902,0.40108,0.36627,0.35757,0.15371,1.98444,1.18153,0.93543,0.0096733,0.0096733,0.0096733
332,30579.4,2.2348,1.26303,0.94935,0.40542,0.37151,0.35788,0.15379,1.98391,1.18095,0.9353,0.00967231,0.00967231,0.00967231
333,30670.5,2.21159,1.25723,0.94989,0.41081,0.3732,0.35794,0.15369,1.98324,1.1806,0.93527,0.00967132,0.00967132,0.00967132
334,30762.5,2.2204,1.26509,0.94838,0.41064,0.37427,0.35786,0.15357,1.98265,1.18028,0.93527,0.00967033,0.00967033,0.00967033
335,30854.6,2.21847,1.25991,0.94724,0.41788,0.38034,0.35816,0.15378,1.98194,1.17993,0.93522,0.00966934,0.00966934,0.00966934
336,30946.3,2.20359,1.25415,0.94913,0.41968,0.38081,0.35894,0.1541,1.98167,1.17952,0.9351,0.00966835,0.00966835,0.00966835
337,31038.5,2.21684,1.25886,0.94909,0.42185,0.38266,0.35843,0.1538,1.98204,1.17965,0.93505,0.00966736,0.00966736,0.00966736
338,31129.9,2.21487,1.26014,0.95024,0.42292,0.37959,0.35802,0.15391,1.98134,1.17901,0.93499,0.00966637,0.00966637,0.00966637
339,31222.3,2.2089,1.24624,0.94545,0.42929,0.38427,0.35778,0.15392,1.98158,1.17865,0.935,0.00966538,0.00966538,0.00966538
340,31315,2.20931,1.24465,0.94391,0.4271,0.38231,0.35852,0.15409,1.97992,1.17769,0.93492,0.00966439,0.00966439,0.00966439
341,31408,2.20725,1.24783,0.94431,0.43174,0.38333,0.3588,0.15405,1.97944,1.17733,0.93484,0.0096634,0.0096634,0.0096634
342,31499.4,2.22156,1.26379,0.9471,0.43256,0.38409,0.35983,0.1543,1.97907,1.17711,0.93486,0.00966241,0.00966241,0.00966241
343,31592.3,2.2174,1.24733,0.94576,0.4316,0.3842,0.36004,0.15417,1.9791,1.17722,0.93478,0.00966142,0.00966142,0.00966142
344,31684.7,2.21383,1.25275,0.94593,0.42804,0.38103,0.36072,0.15441,1.97949,1.17675,0.9348,0.00966043,0.00966043,0.00966043
345,31777.4,2.21228,1.25245,0.94804,0.43195,0.38392,0.36096,0.15492,1.9792,1.1759,0.93474,0.00965944,0.00965944,0.00965944
346,31870,2.20797,1.25874,0.94618,0.43076,0.3836,0.36131,0.15474,1.97901,1.17563,0.93476,0.00965845,0.00965845,0.00965845
347,31962.3,2.21031,1.24984,0.94754,0.43283,0.38426,0.36137,0.15491,1.97865,1.17529,0.93476,0.00965746,0.00965746,0.00965746
348,32055.2,2.20843,1.24385,0.94595,0.43394,0.3839,0.36148,0.1551,1.97813,1.17499,0.93465,0.00965647,0.00965647,0.00965647
349,32147.7,2.21045,1.25082,0.94628,0.43674,0.38493,0.36086,0.15517,1.9773,1.17443,0.93468,0.00965548,0.00965548,0.00965548
350,32239.7,2.20964,1.24741,0.94649,0.44008,0.38618,0.36119,0.15521,1.97754,1.17379,0.93469,0.00965449,0.00965449,0.00965449
351,32331.5,2.20489,1.25017,0.94679,0.4403,0.38669,0.36198,0.15559,1.97799,1.17418,0.93468,0.0096535,0.0096535,0.0096535
352,32423.6,2.21047,1.25575,0.94983,0.43807,0.388,0.36209,0.15579,1.97729,1.17291,0.93467,0.00965251,0.00965251,0.00965251
353,32514.7,2.20242,1.25558,0.94729,0.44488,0.39368,0.36376,0.15613,1.97701,1.1726,0.93465,0.00965152,0.00965152,0.00965152
354,32606.6,2.2039,1.24997,0.94745,0.44258,0.39415,0.36326,0.15628,1.97703,1.17191,0.93458,0.00965053,0.00965053,0.00965053
355,32698.5,2.20509,1.25185,0.94725,0.44364,0.39596,0.36427,0.15638,1.97685,1.17084,0.93449,0.00964954,0.00964954,0.00964954
356,32791.1,2.20829,1.25024,0.94753,0.44355,0.39514,0.36483,0.1564,1.97605,1.17037,0.93456,0.00964855,0.00964855,0.00964855
357,32883.1,2.21001,1.24866,0.94437,0.44301,0.39472,0.36484,0.15647,1.97516,1.16961,0.93447,0.00964756,0.00964756,0.00964756
358,32974.7,2.20062,1.24971,0.94663,0.44163,0.39437,0.36545,0.15667,1.975,1.16949,0.93443,0.00964657,0.00964657,0.00964657
359,33066.6,2.1969,1.2467,0.94859,0.43928,0.3939,0.36554,0.15673,1.97427,1.16932,0.93441,0.00964558,0.00964558,0.00964558
360,33158.5,2.20391,1.26126,0.94746,0.44276,0.39537,0.36662,0.1569,1.97374,1.16865,0.93436,0.00964459,0.00964459,0.00964459
361,33251.3,2.20084,1.23809,0.94849,0.44205,0.39419,0.36691,0.15735,1.97362,1.16777,0.93434,0.0096436,0.0096436,0.0096436
362,33344,2.21004,1.24648,0.94658,0.43882,0.39315,0.36754,0.15733,1.97262,1.16743,0.93425,0.00964261,0.00964261,0.00964261
363,33435.8,2.20594,1.24547,0.94836,0.43425,0.3892,0.36754,0.15746,1.97252,1.16686,0.93435,0.00964162,0.00964162,0.00964162
364,33528,2.19934,1.23954,0.94563,0.43168,0.38755,0.36703,0.15746,1.97209,1.16694,0.93424,0.00964063,0.00964063,0.00964063
365,33618.7,2.21456,1.26718,0.9473,0.43168,0.38835,0.36736,0.15777,1.97187,1.16637,0.93422,0.00963964,0.00963964,0.00963964
