epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
155,10352.1,2.1754,1.23746,0.94396,0.59175,0.32144,0.34622,0.15165,1.97125,1.17615,0.93501,0.00984754,0.00984754,0.00984754
156,10418,2.18017,1.21787,0.94512,0.59145,0.3217,0.34647,0.15174,1.97144,1.17638,0.93494,0.00984655,0.00984655,0.00984655
157,10484.8,2.17641,1.22507,0.94183,0.59294,0.32137,0.3472,0.15173,1.97132,1.17574,0.93491,0.00984556,0.00984556,0.00984556
158,10551.1,2.17769,1.22604,0.94334,0.5885,0.32469,0.34761,0.15206,1.97102,1.17533,0.93491,0.00984457,0.00984457,0.00984457
159,10617.4,2.16034,1.20984,0.94332,0.59568,0.32164,0.34821,0.15213,1.9702,1.17489,0.93478,0.00984358,0.00984358,0.00984358
160,10683.1,2.17714,1.21701,0.94134,0.59592,0.32162,0.34872,0.15216,1.96941,1.17473,0.93467,0.00984259,0.00984259,0.00984259
161,10748.6,2.16787,1.21638,0.94506,0.59689,0.32209,0.34849,0.15235,1.96875,1.17373,0.93461,0.0098416,0.0098416,0.0098416
162,10814.8,2.15764,1.20959,0.94158,0.59498,0.32185,0.34866,0.15246,1.96843,1.17291,0.93463,0.00984061,0.00984061,0.00984061
163,10880.8,2.17964,1.23179,0.94346,0.59461,0.32218,0.34871,0.1527,1.96763,1.17239,0.93451,0.00983962,0.00983962,0.00983962
164,10946.8,2.16452,1.22397,0.94559,0.60028,0.32109,0.34924,0.15281,1.96726,1.17175,0.93453,0.00983863,0.00983863,0.00983863
165,11013.7,2.16622,1.21466,0.94276,0.59758,0.32162,0.34916,0.15295,1.9668,1.171,0.93447,0.00983764,0.00983764,0.00983764
166,11080.6,2.16047,1.20813,0.94107,0.59773,0.3221,0.34979,0.15295,1.96623,1.17088,0.93439,0.00983665,0.00983665,0.00983665
167,11147.7,2.17404,1.23368,0.94462,0.59549,0.32236,0.3506,0.15331,1.96613,1.17005,0.9344,0.00983566,0.00983566,0.00983566
168,11214.4,2.17445,1.22305,0.94408,0.59136,0.32392,0.35008,0.15333,1.96526,1.1699,0.93421,0.00983467,0.00983467,0.00983467
169,11280.8,2.16848,1.21883,0.94154,0.58556,0.32528,0.34995,0.15337,1.96472,1.16954,0.93413,0.00983368,0.00983368,0.00983368
170,11347.9,2.17279,1.21602,0.94581,0.58574,0.32554,0.3511,0.15358,1.96441,1.16892,0.93404,0.00983269,0.00983269,0.00983269
171,11414.5,2.15825,1.21217,0.94261,0.58964,0.32678,0.35237,0.15383,1.96453,1.16862,0.93403,0.0098317,0.0098317,0.0098317
172,11481.4,2.16407,1.21655,0.94183,0.58813,0.32787,0.35226,0.15397,1.96406,1.168,0.93386,0.00983071,0.00983071,0.00983071
173,11548.7,2.16286,1.21293,0.9417,0.58503,0.32713,0.35167,0.15395,1.96407,1.16801,0.93384,0.00982972,0.00982972,0.00982972
174,11615.9,2.16553,1.20426,0.94223,0.58203,0.32859,0.3524,0.15437,1.96363,1.16729,0.9338,0.00982873,0.00982873,0.00982873
175,11682,2.18075,1.2279,0.94215,0.58219,0.32973,0.35401,0.15452,1.9635,1.16718,0.93376,0.00982774,0.00982774,0.00982774
176,11748.5,2.1645,1.21601,0.94311,0.58255,0.33018,0.35448,0.15471,1.96358,1.16693,0.93372,0.00982675,0.00982675,0.00982675
177,11815.3,2.1649,1.21703,0.9419,0.58514,0.33209,0.35513,0.15504,1.96278,1.16634,0.93364,0.00982576,0.00982576,0.00982576
178,11882.3,2.16091,1.20396,0.94148,0.59005,0.33392,0.35639,0.15529,1.96283,1.16609,0.93369,0.00982477,0.00982477,0.00982477
179,11949.2,2.16395,1.21381,0.94436,0.58889,0.3347,0.35585,0.15519,1.9623,1.16598,0.93366,0.00982378,0.00982378,0.00982378
