epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,5641.89,2.43521,1.52879,0.98315,0.52129,0.23754,0.23525,0.09509,2.17931,1.40421,0.96864,0.00994753,0.00994753,0.00994753
55,5745.99,2.43863,1.52574,0.98575,0.63646,0.23068,0.23439,0.09546,2.18332,1.4083,0.96963,0.00994654,0.00994654,0.00994654
56,5850.17,2.4263,1.50766,0.97992,0.49127,0.23406,0.23501,0.09534,2.17621,1.4008,0.96756,0.00994555,0.00994555,0.00994555
57,5954.05,2.42809,1.52409,0.98313,0.52733,0.23431,0.23804,0.0973,2.17447,1.398,0.96749,0.00994456,0.00994456,0.00994456
58,6057.68,2.42309,1.51268,0.98148,0.65712,0.23609,0.24038,0.09795,2.16821,1.39536,0.96611,0.00994357,0.00994357,0.00994357
59,6161.73,2.41857,1.50024,0.98243,0.64186,0.23175,0.24137,0.09897,2.16549,1.39589,0.96547,0.00994258,0.00994258,0.00994258
60,6266.31,2.43881,1.52135,0.97986,0.63856,0.23338,0.24197,0.09883,2.16375,1.39148,0.96497,0.00994159,0.00994159,0.00994159
61,6370.42,2.42187,1.51576,0.9812,0.61933,0.23499,0.24179,0.10028,2.1606,1.38813,0.96494,0.0099406,0.0099406,0.0099406
62,6474.29,2.40312,1.4915,0.97857,0.61216,0.23556,0.24124,0.10003,2.15856,1.3843,0.96439,0.00993961,0.00993961,0.00993961
63,6577.74,2.40648,1.49299,0.98066,0.61485,0.23808,0.24134,0.09965,2.16192,1.38254,0.9646,0.00993862,0.00993862,0.00993862
64,6681.15,2.39935,1.48297,0.97961,0.63041,0.23612,0.24105,0.09902,2.15817,1.38209,0.96403,0.00993763,0.00993763,0.00993763
65,6784.93,2.40536,1.48364,0.97837,0.61522,0.24101,0.2417,0.09924,2.1588,1.38233,0.96357,0.00993664,0.00993664,0.00993664
66,6889.17,2.40087,1.4878,0.97262,0.60911,0.24413,0.24373,0.10015,2.15708,1.37938,0.96309,0.00993565,0.00993565,0.00993565
67,6993.19,2.40433,1.49397,0.98017,0.61667,0.243,0.24484,0.10126,2.15175,1.37504,0.9629,0.00993466,0.00993466,0.00993466
68,7097.37,2.40572,1.48386,0.97568,0.60644,0.25419,0.24604,0.10156,2.15012,1.37333,0.96291,0.00993367,0.00993367,0.00993367
69,7201.62,2.40425,1.48571,0.97421,0.60163,0.25102,0.24675,0.10138,2.14896,1.37425,0.96242,0.00993268,0.00993268,0.00993268
70,7305.18,2.39634,1.48961,0.98024,0.59153,0.24979,0.24803,0.1031,2.14682,1.37037,0.96248,0.00993169,0.00993169,0.00993169
71,7408.86,2.39001,1.46848,0.97343,0.60341,0.25054,0.24834,0.10366,2.14631,1.37166,0.9625,0.0099307,0.0099307,0.0099307
72,7513.8,2.41,1.47811,0.98167,0.5966,0.25249,0.24804,0.10415,2.14564,1.37106,0.96233,0.00992971,0.00992971,0.00992971
73,7618.95,2.39722,1.47404,0.97598,0.59226,0.25122,0.24967,0.10326,2.14334,1.37048,0.96165,0.00992872,0.00992872,0.00992872
74,7722.88,2.39181,1.48124,0.97629,0.60401,0.2457,0.24825,0.10362,2.14117,1.36957,0.96142,0.00992773,0.00992773,0.00992773
75,7827.19,2.39746,1.47855,0.97925,0.61066,0.25082,0.25139,0.10359,2.14016,1.36772,0.96115,0.00992674,0.00992674,0.00992674
76,7931.94,2.38466,1.468,0.97668,0.60383,0.2507,0.25105,0.10414,2.14046,1.36659,0.96116,0.00992575,0.00992575,0.00992575
77,8037.16,2.40091,1.47288,0.97415,0.61746,0.25188,0.25216,0.10372,2.1377,1.3652,0.96074,0.00992476,0.00992476,0.00992476
78,8141.01,2.39809,1.46045,0.97378,0.6028,0.25759,0.25285,0.10409,2.13636,1.36552,0.9604,0.00992377,0.00992377,0.00992377
79,8244.82,2.39028,1.46439,0.97634,0.60891,0.25704,0.25162,0.10391,2.13422,1.36552,0.96047,0.00992278,0.00992278,0.00992278
80,8347.78,2.38367,1.46176,0.97305,0.61407,0.25517,0.25151,0.10401,2.13283,1.36351,0.96022,0.00992179,0.00992179,0.00992179
81,8452.12,2.3916,1.46559,0.97517,0.61234,0.25621,0.25219,0.10383,2.13081,1.36094,0.96005,0.0099208,0.0099208,0.0099208
82,8555.98,2.38299,1.4617,0.97435,0.62114,0.25773,0.25302,0.10444,2.1298,1.36148,0.96001,0.00991981,0.00991981,0.00991981
83,8660.41,2.38313,1.45887,0.97699,0.62837,0.2594,0.2531,0.10444,2.12886,1.36225,0.95974,0.00991882,0.00991882,0.00991882
84,8764.35,2.38056,1.46813,0.9765,0.62284,0.2582,0.25333,0.10448,2.1279,1.36169,0.95976,0.00991783,0.00991783,0.00991783
85,8868.56,2.38384,1.45633,0.97405,0.62498,0.25978,0.25414,0.10472,2.12666,1.36027,0.95949,0.00991684,0.00991684,0.00991684
86,8972.84,2.37955,1.45928,0.97379,0.62601,0.26119,0.25474,0.10516,2.12597,1.35939,0.95934,0.00991585,0.00991585,0.00991585
87,9077.02,2.37702,1.46596,0.97323,0.6289,0.26014,0.25489,0.10526,2.12521,1.35869,0.95909,0.00991486,0.00991486,0.00991486
88,9181.18,2.3671,1.46116,0.9716,0.6265,0.25962,0.25553,0.10546,2.12503,1.35731,0.95913,0.00991387,0.00991387,0.00991387
89,9286.03,2.38556,1.45602,0.97499,0.62668,0.25961,0.25616,0.10586,2.12426,1.3557,0.95906,0.00991288,0.00991288,0.00991288
90,9390.31,2.38077,1.45757,0.97366,0.63125,0.26026,0.25759,0.10621,2.12324,1.35524,0.95885,0.00991189,0.00991189,0.00991189
91,9493.9,2.38247,1.44924,0.9754,0.62964,0.25933,0.25846,0.10674,2.12288,1.35497,0.95881,0.0099109,0.0099109,0.0099109
92,9598.27,2.37529,1.44407,0.97165,0.63527,0.25669,0.25869,0.10695,2.12153,1.35387,0.95869,0.00990991,0.00990991,0.00990991
